"site","human_influence_index","annual_temp","annual_prec","prec_seasonality","prec_driest_quarter","prec_warmest_quarter","mean_temp_diurnal_range","isothermality","temp_seasonality","temp_annual_range","annual_pet","aridity_index","climate_moisture","continentality","aurhely_annual_prec","aurhely_annual_temp","gsl","longitude","latitude"
"388423",12.5589602998751,3.15377255743656,1122.86959741405,20.793263557798,219.38367731042,219.38367731042,82,306.320277211873,6260.30894423089,266.528469115576,459.584469420734,0,0.682561323015033,15.1472798921638,1160.03999328613,2.98466667334239,150,6.71638846809125,44.2807119648256
"388424",12.5589602998751,3.15377255743656,1122.86959741405,20.793263557798,219.38367731042,219.38367731042,82,306.320277211873,6260.30894423089,266.528469115576,459.584469420734,0,0.682561323015033,15.1472798921638,1160.03999328613,2.98466667334239,150,6.71638846809125,44.2807119648256
"388433",12.5589602998751,3.15377255743656,1122.86959741405,20.793263557798,219.38367731042,219.38367731042,82,306.320277211873,6260.30894423089,266.528469115576,459.584469420734,0,0.682561323015033,15.1472798921638,1160.03999328613,2.98466667334239,150,6.71638846809125,44.2807119648256
"388434",12.5589602998751,3.15377255743656,1122.86959741405,20.793263557798,219.38367731042,219.38367731042,82,306.320277211873,6260.30894423089,266.528469115576,459.584469420734,0,0.682561323015033,15.1472798921638,1160.03999328613,2.98466667334239,150,6.71638846809125,44.2807119648256
"388435",12.5589602998751,3.15377255743656,1122.86959741405,20.793263557798,219.38367731042,219.38367731042,82,306.320277211873,6260.30894423089,266.528469115576,459.584469420734,0,0.682561323015033,15.1472798921638,1160.03999328613,2.98466667334239,150,6.71638846809125,44.2807119648256
"388436",11.8120848672793,1.30022845042775,1113.23694801878,21.4328609583528,214.99217671104,214.99217671104,81.5297103715158,306.385732872395,6249.98338518539,265.939650795979,464.210555117728,3.34293133735634,0.672128079750033,15.1292421895627,1297.2799911499,2.96399994293849,127,6.7157990719742,44.2717206990601
"388441",12.5589602998751,3.15377255743656,1122.86959741405,20.793263557798,219.38367731042,219.38367731042,82,306.320277211873,6260.30894423089,266.528469115576,459.584469420734,0,0.682561323015033,15.1472798921638,1160.03999328613,2.98466667334239,150,6.71638846809125,44.2807119648256
"388454",12.5589602998751,3.15377255743656,1122.86959741405,20.793263557798,219.38367731042,219.38367731042,82,306.320277211873,6260.30894423089,266.528469115576,459.584469420734,0,0.682561323015033,15.1472798921638,1160.03999328613,2.98466667334239,150,6.71638846809125,44.2807119648256
"388463",13,10.5130215699932,991.901573156948,21.6851143567368,184.662125395381,184.662125395381,81,304.801735434603,6273.03578677318,266.440705127464,483.878346836711,5.28019485428301,0.652466867618539,15.1876657333461,1297.2799911499,2.96399994293849,127,6.74023295756587,44.2618799172227
"388466",13,10.5130215699932,991.901573156948,21.6851143567368,184.662125395381,184.662125395381,81,304.801735434603,6273.03578677318,266.440705127464,483.878346836711,5.28019485428301,0.652466867618539,15.1876657333461,1297.2799911499,2.96399994293849,127,6.74023295756587,44.2618799172227
"388468",13,9.83026403896585,902.883781088107,23.6909559022918,169.638069978524,169.638069978524,81,304.993222746984,6260.11899900637,265.87158225146,486.807925384999,6.37570520163689,0.644277129281794,15.1528002418014,1297.2799911499,2.96399994293849,127,6.7396399795049,44.2528888635045
"388471",13,9.83026403896585,902.883781088107,23.6909559022918,169.638069978524,169.638069978524,81,304.993222746984,6260.11899900637,265.87158225146,486.807925384999,6.37570520163689,0.644277129281794,15.1528002418014,1297.2799911499,2.96399994293849,127,6.7396399795049,44.2528888635045
"388482",13,9.83026403896585,902.883781088107,23.6909559022918,169.638069978524,169.638069978524,81,304.993222746984,6260.11899900637,265.87158225146,486.807925384999,6.37570520163689,0.644277129281794,15.1528002418014,1297.2799911499,2.96399994293849,127,6.7396399795049,44.2528888635045
"388492",13,-2.1607303615801,1038.12084369034,21.3817007866917,198.927012610241,212.276766480288,81,306.502984380361,6224.90178798261,265,445.152061378152,0,0.698884851877279,15.0613415482906,1297.2799911499,2.96399994293849,127,6.7271305033644,44.253314282867
"388505",13,-2.1607303615801,1038.12084369034,21.3817007866917,198.927012610241,212.276766480288,81,306.502984380361,6224.90178798261,265,445.152061378152,0,0.698884851877279,15.0613415482906,1297.2799911499,2.96399994293849,127,6.7271305033644,44.253314282867
"388516",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388517",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388522",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388523",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388526",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388540",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388541",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388545",11.0269384119086,9.15984965756046,1004.52470400955,19.2428967179318,185.084016210534,224.750837578262,81,305.352636288546,6255.56418065623,265.647363711454,482.336954572862,6.68591123967295,0.649087757011816,15.1915179187118,1297.2799911499,2.96399994293849,127,6.71403200395745,44.2447471229536
"388549",11.288577187807,3.71228858499766,1020.13742142693,20.1477647947487,192.422109237525,220.639673326501,81,305.953655229258,6243.65405342628,265.581984755292,454.130990192776,1.48957478880615,0.687934178375542,15.0811930527254,1297.2799911499,2.96399994293849,127,6.71462083999598,44.2537382779105
"388559",11.0269384119086,9.15984965756046,1004.52470400955,19.2428967179318,185.084016210534,224.750837578262,81,305.352636288546,6255.56418065623,265.647363711454,482.336954572862,6.68591123967295,0.649087757011816,15.1915179187118,1297.2799911499,2.96399994293849,127,6.71403200395745,44.2447471229536
"388638",18,51.4382820416352,1228.42060851331,27.7436342916023,189.569358300733,209.912008791146,77,298.628182854199,6170.18649120223,258.450260691823,621.114373763669,26.3822420558885,0.422381154086668,15.5966854694966,1075.43998336792,7.93433329661687,170,6.31610743108788,43.870136900282
"388639",18,51.4382820416352,1228.42060851331,27.7436342916023,189.569358300733,209.912008791146,77,298.628182854199,6170.18649120223,258.450260691823,621.114373763669,26.3822420558885,0.422381154086668,15.5966854694966,1075.43998336792,7.93433329661687,170,6.31610743108788,43.870136900282
"388642",10.5316693404377,58.6672979357248,1165.35483285594,25.828593215303,189.491983223093,208.843310780478,77,297.89156226557,6191.31312742062,259.215947868552,644.976258164392,31.2584743569021,0.381724556336235,15.7488193531238,1075.43998336792,7.93433329661687,170,6.30367879436323,43.8705140127161
"388647",14,57.0001210322884,1216.25963176226,25.9999697419279,196.167121532767,215.266757460351,77.1055503564412,298.52784350277,6194.31106853291,259.577706853671,642.665678677575,30.7786529792153,0.384445545235618,15.7021469404502,1075.43998336792,7.93433329661687,170,6.30419918004393,43.8795053800273
"389373",15.5673459675133,106.212323274513,796.431131442615,25.9579576915529,124.406474377663,136.068725124187,75,290.227058909188,6285.09393119879,259.730898782365,831.795981514098,43.6469732956708,-0.00191700332757246,16.1947773689778,942.799995422363,9.40666671593984,194,6.53867974882788,43.8451267373536
"389376",17.7311999627452,94.7666483970804,890.302761455263,28.4653220710156,127.507395656953,140.230815105264,74,289.188741519326,6209.61111856441,256,785.905688163571,39.4076841161781,0.0972385461786826,15.9168484788653,997.68000793457,9.06033337116241,185,6.54886668927473,43.8087633410192
"389387",16,92.20474250725,872.15932822448,22.553470822617,151.795045243102,161.573418041239,77,293.698342390928,6311.75513576505,262.523284810936,793.057246101485,38.6984799168348,0.0882904859559496,16.3019086038805,912.680015563965,8.9489998181661,198,6.54370024448341,43.9260390118745
"389424",17,102.120695760996,731.668532202857,31,102.438249207243,115.297811509053,75,290.859562301811,6252.26533856672,259,816.953422067693,41.7935825118251,0.0324087421583356,16.0897885013008,1029.44000244141,9.39566683769226,183,6.37452809826945,43.8052944669633
"389435",13.7183264024619,71.5180504545611,1234.90943372161,26.8539188668014,193.569510581121,208.431462098001,77,295.676958481773,6253.59806931295,261.13804848312,718.629633934896,36.8895723915904,0.241170658096352,16.0234178216517,946.240005493164,8.58833335638046,171,6.50582927427768,43.9182532488666
"389448",14,70.9520832042331,1190.0138802967,25.9871365900479,191.61889570099,213.295375969121,78,298.67014882237,6251.88007783567,262.32985117763,700.750499143939,38.0727682158512,0.27395383795677,15.9653682995385,963.07999420166,8.58966678778331,179,6.24357660687542,43.9083453103964
"389458",10.7992388451089,72.1262386550103,1141.61499023941,28.8671223928197,163.441603403352,179.176041072669,73,289.606266121082,6143.25334370325,253.738950844585,698.094752360956,41.1894319102699,0.277367936838167,15.7902320610679,1061.00000762939,8.69133330980937,177,6.64931810904517,43.8234622714285
"389471",17,95.6232245966334,814.780253314066,30.066706344521,116.049221141911,128.213353294201,77,293.988623689682,6296.07889101744,261.91395050255,804.484835709245,38.9915773148745,0.0621612520694309,16.2363220076616,1051.20000076294,8.47600005467733,167,6.36582032781595,43.8686142995869
"389525",11.8748695916736,25.0343196003012,969.912320637729,19.4256092056757,189.531485603284,189.531485603284,81.1836373032899,303.61119393115,6330.84640130773,268.245866746755,550.548026053222,24.2023993917967,0.557082850435307,15.6443087761876,1160.03999328613,2.98466667334239,150,6.74141947759973,44.2798621351828
"389533",11.8748695916736,25.0343196003012,969.912320637729,19.4256092056757,189.531485603284,189.531485603284,81.1836373032899,303.61119393115,6330.84640130773,268.245866746755,550.548026053222,24.2023993917967,0.557082850435307,15.6443087761876,1160.03999328613,2.98466667334239,150,6.74141947759973,44.2798621351828
"389591",5,7.85646759367324,1090.62889320681,16.9909958258213,218.616714417841,232.458322362693,82,304.990995825821,6304.90175916131,268.009004174179,500.933831030964,8.29451066528461,0.62460585446511,15.3644982141463,1100.95998382568,3.52066666086515,106,6.847027280908,44.3573225107785
"389592",5,7.85646759367324,1090.62889320681,16.9909958258213,218.616714417841,232.458322362693,82,304.990995825821,6304.90175916131,268.009004174179,500.933831030964,8.29451066528461,0.62460585446511,15.3644982141463,1100.95998382568,3.52066666086515,106,6.847027280908,44.3573225107785
"389599",5,-1.50582210518849,1078.1826202771,18.6602037455544,215.990686054751,224.163949209895,82,305.986007493771,6268.59889867096,267.013992506229,451.111567897787,0.0916419701123025,0.692336701045325,15.0721079927855,1100.95998382568,3.52066666086515,106,6.84641635747758,44.3483316266571
"389609",5,-1.50582210518849,1078.1826202771,18.6602037455544,215.990686054751,224.163949209895,82,305.986007493771,6268.59889867096,267.013992506229,451.111567897787,0.0916419701123025,0.692336701045325,15.0721079927855,1100.95998382568,3.52066666086515,106,6.84641635747758,44.3483316266571
"389617",5,7.85646759367324,1090.62889320681,16.9909958258213,218.616714417841,232.458322362693,82,304.990995825821,6304.90175916131,268.009004174179,500.933831030964,8.29451066528461,0.62460585446511,15.3644982141463,1100.95998382568,3.52066666086515,106,6.847027280908,44.3573225107785
"389620",5,7.85646759367324,1090.62889320681,16.9909958258213,218.616714417841,232.458322362693,82,304.990995825821,6304.90175916131,268.009004174179,500.933831030964,8.29451066528461,0.62460585446511,15.3644982141463,1100.95998382568,3.52066666086515,106,6.847027280908,44.3573225107785
"389625",5,7.85646759367324,1090.62889320681,16.9909958258213,218.616714417841,232.458322362693,82,304.990995825821,6304.90175916131,268.009004174179,500.933831030964,8.29451066528461,0.62460585446511,15.3644982141463,1100.95998382568,3.52066666086515,106,6.847027280908,44.3573225107785
"389627",5,7.85646759367324,1090.62889320681,16.9909958258213,218.616714417841,232.458322362693,82,304.990995825821,6304.90175916131,268.009004174179,500.933831030964,8.29451066528461,0.62460585446511,15.3644982141463,1100.95998382568,3.52066666086515,106,6.847027280908,44.3573225107785
"389628",5,-1.50582210518849,1078.1826202771,18.6602037455544,215.990686054751,224.163949209895,82,305.986007493771,6268.59889867096,267.013992506229,451.111567897787,0.0916419701123025,0.692336701045325,15.0721079927855,1100.95998382568,3.52066666086515,106,6.84641635747758,44.3483316266571
"389636",5,0.0120373410315304,1096.04326380266,19.4201693767061,211.796595328977,231.981747561566,81.3000573896339,305.699942610366,6275.30759912342,267.244411751739,435.816835363954,0.49050608416156,0.711321610429291,14.9981678499967,1100.95998382568,3.52066666086515,106,6.85955880736286,44.3568834165142
"389637",5,0.0120373410315304,1096.04326380266,19.4201693767061,211.796595328977,231.981747561566,81.3000573896339,305.699942610366,6275.30759912342,267.244411751739,435.816835363954,0.49050608416156,0.711321610429291,14.9981678499967,1100.95998382568,3.52066666086515,106,6.85955880736286,44.3568834165142
